,index,Rozegrane mecze,Sety,Punkty,Zagrywka_Suma,Zagrywka_As,Zagrywka_Błąd,Zagrywka_Asy na set,Przyjęcie_Suma,Przyjęcie_Błąd,Przyjęcie_Neg,Przyjęcie_Perf,Przyjęcie_% perf,Atak_Suma,Atak_Błąd,Atak_Blok,Atak_Perf,Atak_% perf,Blok_Pkt,Blok_Pkt na set,Gracz,Liczba sezonów w lidze,Liczba meczy w lidze,Liczba pkt w lidze,Liczba asów w lidze,Liczba bloków w lidze
2713,13,Cuprum Lubin -Aluron Virtu CMC Zawiercie,3.0,4.0,9.0,2.0,1.0,"0,67",1.0,1.0,0.0,0.0,"0,00",3.0,0.0,0.0,2.0,"66,67",0.0,"0,00",Miguel Tavares Rodrigues,1,22,54,24,13
2714,14,Cuprum Lubin -Jastrzębski Węgiel,4.0,3.0,13.0,0.0,2.0,"0,00",0.0,0.0,0.0,0.0,"0,00",3.0,0.0,0.0,2.0,"66,67",1.0,"0,25",Miguel Tavares Rodrigues,1,22,54,24,13
2715,15,Cuprum Lubin -PGE Skra Bełchatów,3.0,2.0,13.0,1.0,4.0,"0,33",0.0,0.0,0.0,0.0,"0,00",1.0,0.0,0.0,0.0,"0,00",1.0,"0,33",Miguel Tavares Rodrigues,1,22,54,24,13
2716,16,Cuprum Lubin -Asseco Resovia Rzeszów,3.0,3.0,17.0,3.0,1.0,"1,00",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Miguel Tavares Rodrigues,1,22,54,24,13
2717,17,Cuprum Lubin -GKS Katowice,4.0,2.0,13.0,1.0,3.0,"0,25",0.0,0.0,0.0,0.0,"0,00",1.0,0.0,0.0,1.0,"100,00",0.0,"0,00",Miguel Tavares Rodrigues,1,22,54,24,13
2718,18,Cuprum Lubin -Trefl Gdańsk,3.0,2.0,9.0,1.0,1.0,"0,33",1.0,0.0,1.0,0.0,"0,00",1.0,0.0,0.0,1.0,"100,00",0.0,"0,00",Miguel Tavares Rodrigues,1,22,54,24,13
2719,19,Cuprum Lubin -Indykpol AZS Olsztyn,2.0,1.0,6.0,1.0,2.0,"0,50",0.0,0.0,0.0,0.0,"0,00",2.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Miguel Tavares Rodrigues,1,22,54,24,13
2720,20,Cuprum Lubin -Ślepsk Malow Suwałki,3.0,3.0,10.0,0.0,1.0,"0,00",0.0,0.0,0.0,0.0,"0,00",3.0,0.0,0.0,2.0,"66,67",1.0,"0,33",Miguel Tavares Rodrigues,1,22,54,24,13
2721,21,Cuprum Lubin -Grupa Azoty ZAKSA Kędzierzyn-Koźle,4.0,0.0,13.0,0.0,2.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Miguel Tavares Rodrigues,1,22,54,24,13
2722,0,VERVA Warszawa ORLEN Paliwa -MKS Będzin,4.0,14.0,13.0,1.0,0.0,"0,25",30.0,1.0,5.0,12.0,"40,00",24.0,3.0,1.0,12.0,"50,00",1.0,"0,25",Kevin Tillie,3,52,473,23,34
2723,1,VERVA Warszawa ORLEN Paliwa -BKS Visła Bydgoszcz,2.0,1.0,0.0,0.0,0.0,"0,00",3.0,0.0,0.0,1.0,"33,33",1.0,0.0,0.0,1.0,"100,00",0.0,"0,00",Kevin Tillie,3,52,473,23,34
2724,2,VERVA Warszawa ORLEN Paliwa -Ślepsk Malow Suwałki,4.0,15.0,12.0,0.0,0.0,"0,00",34.0,2.0,8.0,12.0,"35,29",27.0,2.0,3.0,14.0,"51,85",1.0,"0,25",Kevin Tillie,3,52,473,23,34
2725,3,VERVA Warszawa ORLEN Paliwa -Aluron Virtu CMC Zawiercie,5.0,6.0,18.0,0.0,0.0,"0,00",22.0,2.0,3.0,6.0,"27,27",23.0,2.0,0.0,5.0,"21,74",1.0,"0,20",Kevin Tillie,3,52,473,23,34
2726,4,VERVA Warszawa ORLEN Paliwa -Cerrad Enea Czarni Radom,3.0,10.0,11.0,0.0,0.0,"0,00",11.0,0.0,4.0,2.0,"18,18",18.0,0.0,1.0,9.0,"50,00",1.0,"0,33",Kevin Tillie,3,52,473,23,34
2727,5,VERVA Warszawa ORLEN Paliwa -PGE Skra Bełchatów,4.0,11.0,9.0,0.0,1.0,"0,00",33.0,0.0,11.0,12.0,"36,36",22.0,4.0,1.0,10.0,"45,45",1.0,"0,25",Kevin Tillie,3,52,473,23,34
2728,6,VERVA Warszawa ORLEN Paliwa -Asseco Resovia Rzeszów,4.0,17.0,19.0,3.0,0.0,"0,75",24.0,0.0,5.0,9.0,"37,50",26.0,1.0,1.0,13.0,"50,00",1.0,"0,25",Kevin Tillie,3,52,473,23,34
2729,7,VERVA Warszawa ORLEN Paliwa -Trefl Gdańsk,3.0,6.0,13.0,0.0,0.0,"0,00",14.0,2.0,2.0,3.0,"21,43",16.0,3.0,1.0,6.0,"37,50",0.0,"0,00",Kevin Tillie,3,52,473,23,34
2730,8,VERVA Warszawa ORLEN Paliwa -Indykpol AZS Olsztyn,4.0,14.0,18.0,0.0,1.0,"0,00",10.0,0.0,3.0,2.0,"20,00",23.0,1.0,2.0,12.0,"52,17",2.0,"0,50",Kevin Tillie,3,52,473,23,34
2731,9,VERVA Warszawa ORLEN Paliwa -Cuprum Lubin,3.0,14.0,11.0,2.0,1.0,"0,67",20.0,0.0,6.0,6.0,"30,00",18.0,0.0,0.0,11.0,"61,11",1.0,"0,33",Kevin Tillie,3,52,473,23,34
2732,10,VERVA Warszawa ORLEN Paliwa -Grupa Azoty ZAKSA Kędzierzyn-Koźle,5.0,18.0,17.0,0.0,1.0,"0,00",29.0,0.0,6.0,9.0,"31,03",27.0,3.0,0.0,17.0,"62,96",1.0,"0,20",Kevin Tillie,3,52,473,23,34
2733,11,VERVA Warszawa ORLEN Paliwa -MKS Będzin,3.0,12.0,12.0,3.0,2.0,"1,00",7.0,0.0,1.0,2.0,"28,57",13.0,0.0,1.0,8.0,"61,54",1.0,"0,33",Kevin Tillie,3,52,473,23,34
2734,12,VERVA Warszawa ORLEN Paliwa -BKS Visła Bydgoszcz,3.0,8.0,18.0,1.0,1.0,"0,33",8.0,1.0,0.0,4.0,"50,00",14.0,1.0,2.0,7.0,"50,00",0.0,"0,00",Kevin Tillie,3,52,473,23,34
2735,13,VERVA Warszawa ORLEN Paliwa -Jastrzębski Węgiel,3.0,11.0,12.0,0.0,3.0,"0,00",10.0,0.0,4.0,4.0,"40,00",20.0,0.0,1.0,10.0,"50,00",1.0,"0,33",Kevin Tillie,3,52,473,23,34
2736,14,VERVA Warszawa ORLEN Paliwa -Aluron Virtu CMC Zawiercie,3.0,10.0,12.0,0.0,2.0,"0,00",13.0,1.0,3.0,4.0,"30,77",14.0,0.0,1.0,9.0,"64,29",1.0,"0,33",Kevin Tillie,3,52,473,23,34
2737,15,VERVA Warszawa ORLEN Paliwa -Cerrad Enea Czarni Radom,4.0,8.0,10.0,0.0,2.0,"0,00",15.0,0.0,3.0,4.0,"26,67",22.0,1.0,4.0,8.0,"36,36",0.0,"0,00",Kevin Tillie,3,52,473,23,34
2738,16,VERVA Warszawa ORLEN Paliwa -PGE Skra Bełchatów,4.0,9.0,10.0,0.0,2.0,"0,00",16.0,3.0,3.0,3.0,"18,75",21.0,2.0,2.0,8.0,"38,10",1.0,"0,25",Kevin Tillie,3,52,473,23,34
2739,17,VERVA Warszawa ORLEN Paliwa -Indykpol AZS Olsztyn,4.0,16.0,10.0,0.0,2.0,"0,00",9.0,0.0,3.0,2.0,"22,22",25.0,1.0,1.0,14.0,"56,00",2.0,"0,50",Kevin Tillie,3,52,473,23,34
2740,18,VERVA Warszawa ORLEN Paliwa -Jastrzębski Węgiel,3.0,6.0,11.0,0.0,2.0,"0,00",11.0,1.0,2.0,4.0,"36,36",17.0,0.0,1.0,6.0,"35,29",0.0,"0,00",Kevin Tillie,3,52,473,23,34
2741,0,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Ślepsk Malow Suwałki,4.0,0.0,18.0,0.0,1.0,"0,00",0.0,0.0,0.0,0.0,"0,00",1.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Benjamin Toniutti,5,143,287,78,99
2742,1,Grupa Azoty ZAKSA Kędzierzyn-Koźle -MKS Będzin,3.0,2.0,12.0,0.0,1.0,"0,00",2.0,0.0,2.0,0.0,"0,00",2.0,0.0,0.0,2.0,"100,00",0.0,"0,00",Benjamin Toniutti,5,143,287,78,99
2743,2,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Jastrzębski Węgiel,3.0,2.0,18.0,1.0,0.0,"0,33",0.0,0.0,0.0,0.0,"0,00",2.0,0.0,0.0,1.0,"50,00",0.0,"0,00",Benjamin Toniutti,5,143,287,78,99
2744,3,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Aluron Virtu CMC Zawiercie,4.0,1.0,14.0,0.0,1.0,"0,00",0.0,0.0,0.0,0.0,"0,00",1.0,0.0,0.0,1.0,"100,00",0.0,"0,00",Benjamin Toniutti,5,143,287,78,99
2745,4,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Cerrad Enea Czarni Radom,3.0,1.0,17.0,0.0,2.0,"0,00",0.0,0.0,0.0,0.0,"0,00",2.0,0.0,0.0,1.0,"50,00",0.0,"0,00",Benjamin Toniutti,5,143,287,78,99
2746,5,Grupa Azoty ZAKSA Kędzierzyn-Koźle -PGE Skra Bełchatów,3.0,3.0,11.0,0.0,1.0,"0,00",0.0,0.0,0.0,0.0,"0,00",3.0,0.0,0.0,3.0,"100,00",0.0,"0,00",Benjamin Toniutti,5,143,287,78,99
2747,6,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Asseco Resovia Rzeszów,5.0,6.0,24.0,3.0,1.0,"0,60",0.0,0.0,0.0,0.0,"0,00",2.0,0.0,0.0,2.0,"100,00",1.0,"0,20",Benjamin Toniutti,5,143,287,78,99
2748,7,Grupa Azoty ZAKSA Kędzierzyn-Koźle -GKS Katowice,4.0,0.0,16.0,0.0,2.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Benjamin Toniutti,5,143,287,78,99
2749,8,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Trefl Gdańsk,4.0,0.0,15.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",2.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Benjamin Toniutti,5,143,287,78,99
2750,9,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Indykpol AZS Olsztyn,4.0,2.0,22.0,2.0,0.0,"0,50",0.0,0.0,0.0,0.0,"0,00",1.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Benjamin Toniutti,5,143,287,78,99
2751,10,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Cuprum Lubin,3.0,2.0,12.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",1.0,0.0,0.0,1.0,"100,00",1.0,"0,33",Benjamin Toniutti,5,143,287,78,99
2752,11,Grupa Azoty ZAKSA Kędzierzyn-Koźle -VERVA Warszawa ORLEN Paliwa,5.0,2.0,21.0,1.0,2.0,"0,20",0.0,0.0,0.0,0.0,"0,00",1.0,0.0,0.0,1.0,"100,00",0.0,"0,00",Benjamin Toniutti,5,143,287,78,99
2753,12,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Ślepsk Malow Suwałki,3.0,0.0,15.0,0.0,1.0,"0,00",0.0,0.0,0.0,0.0,"0,00",2.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Benjamin Toniutti,5,143,287,78,99
2754,13,Grupa Azoty ZAKSA Kędzierzyn-Koźle -MKS Będzin,4.0,1.0,9.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",1.0,0.0,0.0,1.0,"100,00",0.0,"0,00",Benjamin Toniutti,5,143,287,78,99
2755,14,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Jastrzębski Węgiel,5.0,5.0,14.0,1.0,1.0,"0,20",0.0,0.0,0.0,0.0,"0,00",2.0,0.0,0.0,2.0,"100,00",2.0,"0,40",Benjamin Toniutti,5,143,287,78,99
2756,15,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Aluron Virtu CMC Zawiercie,3.0,1.0,9.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",1.0,0.0,0.0,1.0,"100,00",0.0,"0,00",Benjamin Toniutti,5,143,287,78,99
2757,16,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Cerrad Enea Czarni Radom,3.0,3.0,17.0,2.0,1.0,"0,67",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",1.0,"0,33",Benjamin Toniutti,5,143,287,78,99
2758,17,Grupa Azoty ZAKSA Kędzierzyn-Koźle -PGE Skra Bełchatów,5.0,0.0,19.0,0.0,2.0,"0,00",2.0,2.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Benjamin Toniutti,5,143,287,78,99
2759,18,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Asseco Resovia Rzeszów,3.0,3.0,12.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",4.0,0.0,0.0,2.0,"50,00",1.0,"0,33",Benjamin Toniutti,5,143,287,78,99
2760,19,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Cuprum Lubin,4.0,3.0,19.0,2.0,1.0,"0,50",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",1.0,"0,25",Benjamin Toniutti,5,143,287,78,99
2761,0,Ślepsk Malow Suwałki -Grupa Azoty ZAKSA Kędzierzyn-Koźle,3.0,0.0,6.0,0.0,2.0,"0,00",2.0,1.0,1.0,0.0,"0,00",1.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Josua Tuaniga,1,20,42,7,8
2762,1,Ślepsk Malow Suwałki -Asseco Resovia Rzeszów,4.0,8.0,17.0,4.0,0.0,"1,00",0.0,0.0,0.0,0.0,"0,00",5.0,0.0,0.0,4.0,"80,00",0.0,"0,00",Josua Tuaniga,1,20,42,7,8
2763,2,Ślepsk Malow Suwałki -VERVA Warszawa ORLEN Paliwa,4.0,2.0,12.0,0.0,5.0,"0,00",1.0,0.0,1.0,0.0,"0,00",2.0,0.0,0.0,2.0,"100,00",0.0,"0,00",Josua Tuaniga,1,20,42,7,8
2764,3,Ślepsk Malow Suwałki -Jastrzębski Węgiel,4.0,1.0,6.0,0.0,2.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",1.0,"0,25",Josua Tuaniga,1,20,42,7,8
2765,4,Ślepsk Malow Suwałki -Indykpol AZS Olsztyn,4.0,4.0,17.0,0.0,2.0,"0,00",1.0,1.0,0.0,0.0,"0,00",5.0,0.0,0.0,3.0,"60,00",1.0,"0,25",Josua Tuaniga,1,20,42,7,8
2766,5,Ślepsk Malow Suwałki -Aluron Virtu CMC Zawiercie,1.0,0.0,3.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Josua Tuaniga,1,20,42,7,8
2767,6,Ślepsk Malow Suwałki -Cuprum Lubin,2.0,1.0,3.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",1.0,"0,50",Josua Tuaniga,1,20,42,7,8
2768,7,Ślepsk Malow Suwałki -Cerrad Enea Czarni Radom,5.0,6.0,16.0,2.0,1.0,"0,40",0.0,0.0,0.0,0.0,"0,00",4.0,0.0,0.0,4.0,"100,00",0.0,"0,00",Josua Tuaniga,1,20,42,7,8
2769,8,Ślepsk Malow Suwałki -BKS Visła Bydgoszcz,2.0,0.0,2.0,0.0,1.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Josua Tuaniga,1,20,42,7,8
2770,9,Ślepsk Malow Suwałki -PGE Skra Bełchatów,2.0,0.0,3.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Josua Tuaniga,1,20,42,7,8
2771,10,Ślepsk Malow Suwałki -MKS Będzin,2.0,2.0,6.0,0.0,2.0,"0,00",0.0,0.0,0.0,0.0,"0,00",2.0,0.0,0.0,2.0,"100,00",0.0,"0,00",Josua Tuaniga,1,20,42,7,8
2772,11,Ślepsk Malow Suwałki -GKS Katowice,3.0,1.0,9.0,0.0,3.0,"0,00",0.0,0.0,0.0,0.0,"0,00",4.0,1.0,1.0,1.0,"25,00",0.0,"0,00",Josua Tuaniga,1,20,42,7,8
2773,12,Ślepsk Malow Suwałki -Grupa Azoty ZAKSA Kędzierzyn-Koźle,3.0,0.0,8.0,0.0,2.0,"0,00",0.0,0.0,0.0,0.0,"0,00",3.0,1.0,0.0,0.0,"0,00",0.0,"0,00",Josua Tuaniga,1,20,42,7,8
2774,13,Ślepsk Malow Suwałki -Asseco Resovia Rzeszów,4.0,4.0,12.0,1.0,1.0,"0,25",1.0,1.0,0.0,0.0,"0,00",3.0,0.0,0.0,2.0,"66,67",1.0,"0,25",Josua Tuaniga,1,20,42,7,8
2775,14,Ślepsk Malow Suwałki -VERVA Warszawa ORLEN Paliwa,3.0,0.0,9.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",1.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Josua Tuaniga,1,20,42,7,8
2776,15,Ślepsk Malow Suwałki -Jastrzębski Węgiel,4.0,1.0,11.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",1.0,0.0,0.0,1.0,"100,00",0.0,"0,00",Josua Tuaniga,1,20,42,7,8
2777,16,Ślepsk Malow Suwałki -Indykpol AZS Olsztyn,4.0,5.0,17.0,0.0,2.0,"0,00",0.0,0.0,0.0,0.0,"0,00",4.0,0.0,0.0,4.0,"100,00",1.0,"0,25",Josua Tuaniga,1,20,42,7,8
2778,17,Ślepsk Malow Suwałki -Aluron Virtu CMC Zawiercie,4.0,3.0,11.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",4.0,0.0,0.0,2.0,"50,00",1.0,"0,25",Josua Tuaniga,1,20,42,7,8
2779,18,Ślepsk Malow Suwałki -Cuprum Lubin,1.0,1.0,2.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",1.0,0.0,0.0,1.0,"100,00",0.0,"0,00",Josua Tuaniga,1,20,42,7,8
2780,19,Ślepsk Malow Suwałki -PGE Skra Bełchatów,4.0,3.0,12.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",2.0,0.0,0.0,1.0,"50,00",2.0,"0,50",Josua Tuaniga,1,20,42,7,8
2781,0,VERVA Warszawa ORLEN Paliwa -GKS Katowice,3.0,4.0,5.0,0.0,1.0,"0,00",0.0,0.0,0.0,0.0,"0,00",12.0,2.0,0.0,3.0,"25,00",1.0,"0,33",Artur Udrys,2,38,363,19,63
2782,1,VERVA Warszawa ORLEN Paliwa -Trefl Gdańsk,3.0,13.0,14.0,0.0,3.0,"0,00",0.0,0.0,0.0,0.0,"0,00",20.0,3.0,0.0,12.0,"60,00",1.0,"0,33",Artur Udrys,2,38,363,19,63
2783,2,VERVA Warszawa ORLEN Paliwa -Indykpol AZS Olsztyn,4.0,19.0,15.0,2.0,3.0,"0,50",0.0,0.0,0.0,0.0,"0,00",27.0,3.0,1.0,13.0,"48,15",4.0,"1,00",Artur Udrys,2,38,363,19,63
2784,3,VERVA Warszawa ORLEN Paliwa -Cuprum Lubin,3.0,10.0,13.0,1.0,0.0,"0,33",0.0,0.0,0.0,0.0,"0,00",19.0,2.0,0.0,9.0,"47,37",0.0,"0,00",Artur Udrys,2,38,363,19,63
2785,4,VERVA Warszawa ORLEN Paliwa -MKS Będzin,3.0,16.0,13.0,1.0,3.0,"0,33",0.0,0.0,0.0,0.0,"0,00",21.0,2.0,0.0,15.0,"71,43",0.0,"0,00",Artur Udrys,2,38,363,19,63
2786,5,VERVA Warszawa ORLEN Paliwa -BKS Visła Bydgoszcz,2.0,1.0,4.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",7.0,0.0,0.0,1.0,"14,29",0.0,"0,00",Artur Udrys,2,38,363,19,63
2787,6,VERVA Warszawa ORLEN Paliwa -Aluron Virtu CMC Zawiercie,3.0,14.0,11.0,1.0,3.0,"0,33",0.0,0.0,0.0,0.0,"0,00",18.0,1.0,0.0,11.0,"61,11",2.0,"0,67",Artur Udrys,2,38,363,19,63
2788,7,VERVA Warszawa ORLEN Paliwa -Cerrad Enea Czarni Radom,2.0,2.0,2.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",6.0,2.0,0.0,2.0,"33,33",0.0,"0,00",Artur Udrys,2,38,363,19,63
2789,8,VERVA Warszawa ORLEN Paliwa -PGE Skra Bełchatów,4.0,25.0,19.0,2.0,2.0,"0,50",1.0,1.0,0.0,0.0,"0,00",32.0,3.0,2.0,20.0,"62,50",3.0,"0,75",Artur Udrys,2,38,363,19,63
2790,9,VERVA Warszawa ORLEN Paliwa -Indykpol AZS Olsztyn,4.0,13.0,15.0,0.0,1.0,"0,00",0.0,0.0,0.0,0.0,"0,00",23.0,3.0,1.0,12.0,"52,17",1.0,"0,25",Artur Udrys,2,38,363,19,63
2791,0,BKS Visła Bydgoszcz -Jastrzębski Węgiel,2.0,4.0,2.0,0.0,0.0,"0,00",5.0,1.0,1.0,1.0,"20,00",8.0,1.0,0.0,4.0,"50,00",0.0,"0,00",Jakub Urbanowicz,5,46,214,9,17
2792,1,BKS Visła Bydgoszcz -VERVA Warszawa ORLEN Paliwa,3.0,10.0,9.0,0.0,2.0,"0,00",24.0,2.0,5.0,4.0,"16,67",29.0,3.0,1.0,9.0,"31,03",1.0,"0,33",Jakub Urbanowicz,5,46,214,9,17
2793,2,BKS Visła Bydgoszcz -Cerrad Enea Czarni Radom,5.0,19.0,14.0,0.0,4.0,"0,00",25.0,1.0,9.0,5.0,"20,00",30.0,3.0,3.0,17.0,"56,67",2.0,"0,40",Jakub Urbanowicz,5,46,214,9,17
2794,3,BKS Visła Bydgoszcz -PGE Skra Bełchatów,2.0,3.0,4.0,0.0,1.0,"0,00",11.0,1.0,3.0,1.0,"9,09",6.0,0.0,1.0,3.0,"50,00",0.0,"0,00",Jakub Urbanowicz,5,46,214,9,17
2795,4,BKS Visła Bydgoszcz -Asseco Resovia Rzeszów,2.0,5.0,3.0,0.0,3.0,"0,00",18.0,1.0,11.0,1.0,"5,56",13.0,1.0,4.0,5.0,"38,46",0.0,"0,00",Jakub Urbanowicz,5,46,214,9,17
2796,5,BKS Visła Bydgoszcz -GKS Katowice,5.0,14.0,12.0,0.0,6.0,"0,00",28.0,3.0,10.0,6.0,"21,43",24.0,0.0,1.0,12.0,"50,00",2.0,"0,40",Jakub Urbanowicz,5,46,214,9,17
2797,6,BKS Visła Bydgoszcz -Trefl Gdańsk,4.0,14.0,10.0,0.0,4.0,"0,00",24.0,2.0,7.0,6.0,"25,00",30.0,3.0,2.0,14.0,"46,67",0.0,"0,00",Jakub Urbanowicz,5,46,214,9,17
2798,7,BKS Visła Bydgoszcz -Indykpol AZS Olsztyn,5.0,23.0,14.0,0.0,2.0,"0,00",26.0,2.0,12.0,2.0,"7,69",42.0,2.0,6.0,21.0,"50,00",2.0,"0,40",Jakub Urbanowicz,5,46,214,9,17
2799,8,BKS Visła Bydgoszcz -Cuprum Lubin,3.0,3.0,7.0,0.0,3.0,"0,00",18.0,0.0,5.0,3.0,"16,67",14.0,2.0,1.0,3.0,"21,43",0.0,"0,00",Jakub Urbanowicz,5,46,214,9,17
2800,9,BKS Visła Bydgoszcz -Ślepsk Malow Suwałki,3.0,5.0,6.0,0.0,0.0,"0,00",11.0,3.0,6.0,1.0,"9,09",8.0,0.0,0.0,3.0,"37,50",2.0,"0,67",Jakub Urbanowicz,5,46,214,9,17
2801,10,BKS Visła Bydgoszcz -MKS Będzin,3.0,6.0,8.0,1.0,0.0,"0,33",14.0,0.0,6.0,5.0,"35,71",15.0,2.0,4.0,4.0,"26,67",1.0,"0,33",Jakub Urbanowicz,5,46,214,9,17
2802,11,BKS Visła Bydgoszcz -Grupa Azoty ZAKSA Kędzierzyn-Koźle,1.0,0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Jakub Urbanowicz,5,46,214,9,17
2803,12,BKS Visła Bydgoszcz -Aluron Virtu CMC Zawiercie,1.0,2.0,3.0,0.0,1.0,"0,00",6.0,0.0,3.0,0.0,"0,00",7.0,1.0,1.0,2.0,"28,57",0.0,"0,00",Jakub Urbanowicz,5,46,214,9,17
2804,13,BKS Visła Bydgoszcz -Jastrzębski Węgiel,5.0,17.0,17.0,2.0,7.0,"0,40",29.0,4.0,4.0,10.0,"34,48",27.0,3.0,1.0,15.0,"55,56",0.0,"0,00",Jakub Urbanowicz,5,46,214,9,17
2805,14,BKS Visła Bydgoszcz -VERVA Warszawa ORLEN Paliwa,3.0,3.0,4.0,0.0,2.0,"0,00",16.0,0.0,6.0,4.0,"25,00",12.0,1.0,2.0,3.0,"25,00",0.0,"0,00",Jakub Urbanowicz,5,46,214,9,17
2806,15,BKS Visła Bydgoszcz -Cerrad Enea Czarni Radom,1.0,0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Jakub Urbanowicz,5,46,214,9,17
2807,16,BKS Visła Bydgoszcz -PGE Skra Bełchatów,1.0,0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Jakub Urbanowicz,5,46,214,9,17
2808,17,BKS Visła Bydgoszcz -Asseco Resovia Rzeszów,3.0,0.0,3.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Jakub Urbanowicz,5,46,214,9,17
2809,18,BKS Visła Bydgoszcz -GKS Katowice,4.0,2.0,3.0,0.0,2.0,"0,00",6.0,0.0,4.0,1.0,"16,67",5.0,0.0,1.0,2.0,"40,00",0.0,"0,00",Jakub Urbanowicz,5,46,214,9,17
2810,19,BKS Visła Bydgoszcz -Trefl Gdańsk,2.0,1.0,2.0,0.0,0.0,"0,00",5.0,1.0,1.0,0.0,"0,00",3.0,0.0,1.0,1.0,"33,33",0.0,"0,00",Jakub Urbanowicz,5,46,214,9,17
2811,0,Trefl Gdańsk -Indykpol AZS Olsztyn,1.0,0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Karol Urbanowicz,1,4,1,0,0
2812,1,Trefl Gdańsk -Jastrzębski Węgiel,1.0,0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",1.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Karol Urbanowicz,1,4,1,0,0
2813,2,Trefl Gdańsk -Cerrad Enea Czarni Radom,1.0,0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Karol Urbanowicz,1,4,1,0,0
2814,3,Trefl Gdańsk -Cuprum Lubin,1.0,1.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",2.0,0.0,0.0,1.0,"50,00",0.0,"0,00",Karol Urbanowicz,1,4,1,0,0
